id,question_number,timestamp,color_left,color_right,selected_color,participant_id
15213,90,2015-05-03 16:56:33.322868+00,"rgb(216, 142, 124)","rgb(213, 137, 63)","rgb(216, 142, 124)",183
15214,91,2015-05-03 16:56:34.125477+00,"rgb(145, 196, 21)","rgb(213, 137, 63)","rgb(213, 137, 63)",183
15215,92,2015-05-03 16:56:36.222655+00,"rgb(213, 137, 63)","rgb(145, 196, 21)","rgb(145, 196, 21)",183
15216,93,2015-05-03 16:56:37.447194+00,"rgb(245, 255, 49)","rgb(145, 196, 21)","rgb(145, 196, 21)",183
15217,94,2015-05-03 16:56:39.598846+00,"rgb(145, 196, 21)","rgb(245, 255, 49)","rgb(145, 196, 21)",183
15218,95,2015-05-03 16:56:41.153345+00,"rgb(145, 196, 21)","rgb(245, 255, 49)","rgb(145, 196, 21)",183
15219,96,2015-05-03 16:56:42.373814+00,"rgb(145, 196, 21)","rgb(245, 255, 49)","rgb(145, 196, 21)",183
15220,97,2015-05-03 16:56:43.699509+00,"rgb(245, 255, 49)","rgb(145, 196, 21)","rgb(145, 196, 21)",183
15221,98,2015-05-03 16:56:44.986818+00,"rgb(145, 196, 21)","rgb(245, 255, 49)","rgb(145, 196, 21)",183
15222,99,2015-05-03 16:56:46.639211+00,"rgb(145, 196, 21)","rgb(245, 255, 49)","rgb(145, 196, 21)",183
15223,100,2015-05-03 16:56:47.729862+00,"rgb(145, 196, 21)","rgb(245, 255, 49)","rgb(145, 196, 21)",183
15224,3,2015-05-03 16:56:47.978752+00,"rgb(236, 96, 47)","rgb(161, 120, 12)","rgb(236, 96, 47)",184
15225,101,2015-05-03 16:56:49.031072+00,"rgb(145, 196, 21)","rgb(245, 255, 49)","rgb(145, 196, 21)",183
15226,4,2015-05-03 16:56:49.248939+00,"rgb(253, 135, 15)","rgb(236, 96, 47)","rgb(236, 96, 47)",184
15227,102,2015-05-03 16:56:50.275196+00,"rgb(145, 196, 21)","rgb(245, 255, 49)","rgb(145, 196, 21)",183
15228,103,2015-05-03 16:56:52.820421+00,"rgb(145, 196, 21)","rgb(245, 255, 49)","rgb(145, 196, 21)",183
15229,104,2015-05-03 16:56:54.167011+00,"rgb(245, 255, 49)","rgb(145, 196, 21)","rgb(145, 196, 21)",183
15230,5,2015-05-03 16:56:54.945068+00,"rgb(179, 24, 54)","rgb(236, 96, 47)","rgb(179, 24, 54)",184
15231,105,2015-05-03 16:56:55.415536+00,"rgb(245, 255, 49)","rgb(145, 196, 21)","rgb(145, 196, 21)",183
15232,106,2015-05-03 16:56:56.20973+00,"rgb(245, 255, 49)","rgb(145, 196, 21)","rgb(145, 196, 21)",183
15233,107,2015-05-03 16:56:56.485196+00,"rgb(245, 255, 49)","rgb(145, 196, 21)","rgb(145, 196, 21)",183
15234,6,2015-05-03 16:56:56.699026+00,"rgb(179, 24, 54)","rgb(230, 63, 33)","rgb(179, 24, 54)",184
15235,108,2015-05-03 16:56:58.000133+00,"rgb(245, 255, 49)","rgb(145, 196, 21)","rgb(145, 196, 21)",183
15236,7,2015-05-03 16:56:58.246445+00,"rgb(179, 24, 54)","rgb(194, 25, 119)","rgb(179, 24, 54)",184
15237,109,2015-05-03 16:56:59.312857+00,"rgb(145, 196, 21)","rgb(245, 255, 49)","rgb(145, 196, 21)",183
15238,8,2015-05-03 16:56:59.427883+00,"rgb(146, 112, 55)","rgb(179, 24, 54)","rgb(179, 24, 54)",184
15239,110,2015-05-03 16:57:00.511687+00,"rgb(145, 196, 21)","rgb(245, 255, 49)","rgb(145, 196, 21)",183
15240,111,2015-05-03 16:57:01.639942+00,"rgb(145, 196, 21)","rgb(245, 255, 49)","rgb(145, 196, 21)",183
15241,112,2015-05-03 16:57:02.608509+00,"rgb(145, 196, 21)","rgb(245, 255, 49)","rgb(145, 196, 21)",183
15242,113,2015-05-03 16:57:04.198671+00,"rgb(245, 255, 49)","rgb(145, 196, 21)","rgb(145, 196, 21)",183
15243,114,2015-05-03 16:57:05.117735+00,"rgb(245, 255, 49)","rgb(145, 196, 21)","rgb(145, 196, 21)",183
15244,115,2015-05-03 16:57:06.356126+00,"rgb(245, 255, 49)","rgb(145, 196, 21)","rgb(145, 196, 21)",183
15245,116,2015-05-03 16:57:07.376349+00,"rgb(245, 255, 49)","rgb(145, 196, 21)","rgb(145, 196, 21)",183
15246,117,2015-05-03 16:57:08.495393+00,"rgb(145, 196, 21)","rgb(245, 255, 49)","rgb(145, 196, 21)",183
15247,9,2015-05-03 16:57:08.776532+00,"rgb(179, 24, 54)","rgb(190, 46, 56)","rgb(179, 24, 54)",184
15248,118,2015-05-03 16:57:09.558198+00,"rgb(145, 196, 21)","rgb(245, 255, 49)","rgb(145, 196, 21)",183
15249,10,2015-05-03 16:57:10.078255+00,"rgb(146, 64, 24)","rgb(179, 24, 54)","rgb(179, 24, 54)",184
15250,119,2015-05-03 16:57:10.770535+00,"rgb(245, 255, 49)","rgb(145, 196, 21)","rgb(145, 196, 21)",183
15251,11,2015-05-03 16:57:11.426171+00,"rgb(155, 34, 87)","rgb(179, 24, 54)","rgb(179, 24, 54)",184
15252,12,2015-05-03 16:57:11.552981+00,"rgb(155, 34, 87)","rgb(179, 24, 54)","rgb(179, 24, 54)",184
15253,120,2015-05-03 16:57:11.972648+00,"rgb(145, 196, 21)","rgb(245, 255, 49)","rgb(145, 196, 21)",183
15254,13,2015-05-03 16:57:13.062735+00,"rgb(179, 24, 54)","rgb(118, 30, 95)","rgb(179, 24, 54)",184
15255,14,2015-05-03 16:57:14.16777+00,"rgb(179, 24, 54)","rgb(143, 28, 172)","rgb(179, 24, 54)",184
15256,15,2015-05-03 16:57:16.815429+00,"rgb(179, 24, 54)","rgb(131, 26, 45)","rgb(179, 24, 54)",184
15257,16,2015-05-03 16:57:17.90606+00,"rgb(92, 49, 67)","rgb(179, 24, 54)","rgb(179, 24, 54)",184
15258,17,2015-05-03 16:57:19.140304+00,"rgb(179, 24, 54)","rgb(127, 76, 16)","rgb(179, 24, 54)",184
15259,18,2015-05-03 16:57:20.360288+00,"rgb(162, 91, 11)","rgb(179, 24, 54)","rgb(179, 24, 54)",184
15260,19,2015-05-03 16:57:22.270379+00,"rgb(179, 24, 54)","rgb(208, 125, 72)","rgb(179, 24, 54)",184
15261,20,2015-05-03 16:57:24.082234+00,"rgb(178, 8, 99)","rgb(179, 24, 54)","rgb(179, 24, 54)",184
15262,21,2015-05-03 16:57:25.229621+00,"rgb(155, 21, 95)","rgb(179, 24, 54)","rgb(179, 24, 54)",184
15263,22,2015-05-03 16:57:26.434991+00,"rgb(212, 40, 134)","rgb(179, 24, 54)","rgb(179, 24, 54)",184
15264,23,2015-05-03 16:57:28.041524+00,"rgb(163, 36, 35)","rgb(179, 24, 54)","rgb(179, 24, 54)",184
15265,24,2015-05-03 16:57:29.325943+00,"rgb(179, 24, 54)","rgb(99, 60, 10)","rgb(179, 24, 54)",184
15266,25,2015-05-03 16:57:30.818621+00,"rgb(228, 56, 58)","rgb(179, 24, 54)","rgb(179, 24, 54)",184
15267,26,2015-05-03 16:57:32.204923+00,"rgb(179, 24, 54)","rgb(151, 63, 59)","rgb(179, 24, 54)",184
15268,27,2015-05-03 16:57:33.278816+00,"rgb(179, 24, 54)","rgb(144, 36, 7)","rgb(179, 24, 54)",184
15269,28,2015-05-03 16:57:35.226088+00,"rgb(179, 24, 54)","rgb(136, 0, 23)","rgb(179, 24, 54)",184
15270,29,2015-05-03 16:57:36.32237+00,"rgb(179, 24, 54)","rgb(148, 48, 99)","rgb(179, 24, 54)",184
15271,30,2015-05-03 16:57:37.462064+00,"rgb(253, 4, 142)","rgb(179, 24, 54)","rgb(179, 24, 54)",184
15272,31,2015-05-03 16:57:38.995315+00,"rgb(150, 30, 33)","rgb(179, 24, 54)","rgb(179, 24, 54)",184
15273,32,2015-05-03 16:57:40.174638+00,"rgb(179, 24, 54)","rgb(182, 44, 9)","rgb(179, 24, 54)",184
15274,33,2015-05-03 16:57:41.67107+00,"rgb(250, 68, 89)","rgb(179, 24, 54)","rgb(179, 24, 54)",184
15275,34,2015-05-03 16:57:42.691029+00,"rgb(135, 75, 5)","rgb(179, 24, 54)","rgb(179, 24, 54)",184
15276,35,2015-05-03 16:57:44.215318+00,"rgb(233, 82, 137)","rgb(179, 24, 54)","rgb(179, 24, 54)",184
15277,36,2015-05-03 16:57:45.540761+00,"rgb(179, 24, 54)","rgb(160, 46, 93)","rgb(179, 24, 54)",184
15278,37,2015-05-03 16:57:46.562441+00,"rgb(179, 24, 54)","rgb(98, 22, 78)","rgb(179, 24, 54)",184
15279,38,2015-05-03 16:57:48.114766+00,"rgb(178, 53, 57)","rgb(179, 24, 54)","rgb(179, 24, 54)",184
15280,39,2015-05-03 16:57:49.157845+00,"rgb(109, 2, 103)","rgb(179, 24, 54)","rgb(179, 24, 54)",184
15281,40,2015-05-03 16:57:50.17138+00,"rgb(223, 140, 14)","rgb(179, 24, 54)","rgb(179, 24, 54)",184
15282,41,2015-05-03 16:57:51.463389+00,"rgb(115, 48, 95)","rgb(179, 24, 54)","rgb(179, 24, 54)",184
15283,42,2015-05-03 16:57:52.418042+00,"rgb(204, 2, 82)","rgb(179, 24, 54)","rgb(179, 24, 54)",184
15284,43,2015-05-03 16:57:54.244799+00,"rgb(101, 29, 35)","rgb(179, 24, 54)","rgb(179, 24, 54)",184
15285,44,2015-05-03 16:57:55.386832+00,"rgb(151, 103, 40)","rgb(179, 24, 54)","rgb(179, 24, 54)",184
15286,45,2015-05-03 16:57:56.776162+00,"rgb(179, 24, 54)","rgb(183, 51, 156)","rgb(179, 24, 54)",184
15287,46,2015-05-03 16:57:57.774765+00,"rgb(179, 24, 54)","rgb(158, 117, 33)","rgb(179, 24, 54)",184
15288,47,2015-05-03 16:57:59.060493+00,"rgb(179, 24, 54)","rgb(102, 50, 4)","rgb(179, 24, 54)",184
15289,48,2015-05-03 16:58:00.774831+00,"rgb(230, 38, 107)","rgb(179, 24, 54)","rgb(179, 24, 54)",184
15290,49,2015-05-03 16:58:01.686788+00,"rgb(97, 84, 30)","rgb(179, 24, 54)","rgb(179, 24, 54)",184
15291,50,2015-05-03 16:58:03.096282+00,"rgb(169, 29, 31)","rgb(179, 24, 54)","rgb(179, 24, 54)",184
15292,51,2015-05-03 16:58:03.930785+00,"rgb(169, 2, 93)","rgb(179, 24, 54)","rgb(179, 24, 54)",184
15293,52,2015-05-03 16:58:07.906952+00,"rgb(173, 22, 52)","rgb(179, 24, 54)","rgb(179, 24, 54)",184
15294,53,2015-05-03 16:58:09.109469+00,"rgb(149, 41, 131)","rgb(179, 24, 54)","rgb(179, 24, 54)",184
15295,54,2015-05-03 16:58:10.194527+00,"rgb(207, 108, 42)","rgb(179, 24, 54)","rgb(179, 24, 54)",184
15296,55,2015-05-03 16:58:11.236287+00,"rgb(157, 76, 44)","rgb(179, 24, 54)","rgb(179, 24, 54)",184
15297,56,2015-05-03 16:58:12.408816+00,"rgb(179, 24, 54)","rgb(101, 78, 68)","rgb(179, 24, 54)",184
15298,57,2015-05-03 16:58:14.092051+00,"rgb(179, 24, 54)","rgb(234, 71, 74)","rgb(179, 24, 54)",184
15299,58,2015-05-03 16:58:16.650145+00,"rgb(176, 59, 66)","rgb(179, 24, 54)","rgb(179, 24, 54)",184
15300,59,2015-05-03 16:58:18.084062+00,"rgb(179, 24, 54)","rgb(147, 29, 75)","rgb(179, 24, 54)",184
15301,60,2015-05-03 16:58:20.010375+00,"rgb(199, 15, 55)","rgb(179, 24, 54)","rgb(179, 24, 54)",184
15302,61,2015-05-03 16:58:23.044266+00,"rgb(179, 24, 54)","rgb(161, 9, 37)","rgb(179, 24, 54)",184
15303,62,2015-05-03 16:58:24.429871+00,"rgb(179, 24, 54)","rgb(164, 56, 78)","rgb(179, 24, 54)",184
15304,63,2015-05-03 16:58:25.784298+00,"rgb(241, 24, 20)","rgb(179, 24, 54)","rgb(179, 24, 54)",184
15305,64,2015-05-03 16:58:27.19474+00,"rgb(179, 24, 54)","rgb(224, 106, 59)","rgb(179, 24, 54)",184
15306,65,2015-05-03 16:58:30.442104+00,"rgb(179, 24, 54)","rgb(161, 48, 68)","rgb(179, 24, 54)",184
15307,66,2015-05-03 16:58:31.363903+00,"rgb(179, 24, 54)","rgb(177, 89, 21)","rgb(179, 24, 54)",184
15308,67,2015-05-03 16:58:32.259701+00,"rgb(179, 24, 54)","rgb(153, 31, 92)","rgb(179, 24, 54)",184
15309,68,2015-05-03 16:58:33.568245+00,"rgb(180, 107, 106)","rgb(179, 24, 54)","rgb(179, 24, 54)",184
15310,69,2015-05-03 16:58:34.470864+00,"rgb(110, 54, 66)","rgb(179, 24, 54)","rgb(179, 24, 54)",184
15311,70,2015-05-03 16:58:35.518239+00,"rgb(179, 24, 54)","rgb(177, 70, 90)","rgb(179, 24, 54)",184
15312,71,2015-05-03 16:58:36.810768+00,"rgb(179, 24, 54)","rgb(249, 71, 113)","rgb(179, 24, 54)",184
15313,72,2015-05-03 16:58:37.649676+00,"rgb(179, 24, 54)","rgb(152, 38, 22)","rgb(179, 24, 54)",184
15314,73,2015-05-03 16:58:40.122331+00,"rgb(179, 24, 54)","rgb(163, 0, 36)","rgb(179, 24, 54)",184
15315,74,2015-05-03 16:58:41.720074+00,"rgb(188, 51, 54)","rgb(179, 24, 54)","rgb(179, 24, 54)",184
15316,75,2015-05-03 16:58:42.71701+00,"rgb(179, 24, 54)","rgb(217, 93, 21)","rgb(179, 24, 54)",184
15317,76,2015-05-03 16:58:44.266379+00,"rgb(179, 24, 54)","rgb(212, 110, 69)","rgb(179, 24, 54)",184
15318,77,2015-05-03 16:58:48.239478+00,"rgb(179, 24, 54)","rgb(175, 9, 51)","rgb(175, 9, 51)",184
15319,78,2015-05-03 16:58:49.373956+00,"rgb(175, 9, 51)","rgb(102, 37, 21)","rgb(175, 9, 51)",184
15320,79,2015-05-03 16:58:50.776071+00,"rgb(175, 9, 51)","rgb(176, 40, 50)","rgb(175, 9, 51)",184
15321,80,2015-05-03 16:58:53.64327+00,"rgb(175, 9, 51)","rgb(174, 47, 52)","rgb(175, 9, 51)",184
15322,81,2015-05-03 16:58:55.48311+00,"rgb(175, 9, 51)","rgb(192, 46, 1)","rgb(175, 9, 51)",184
15323,82,2015-05-03 16:58:58.349201+00,"rgb(175, 9, 51)","rgb(250, 51, 49)","rgb(175, 9, 51)",184
15324,83,2015-05-03 16:59:02.903708+00,"rgb(175, 9, 51)","rgb(214, 39, 65)","rgb(175, 9, 51)",184
15325,84,2015-05-03 16:59:03.964985+00,"rgb(175, 9, 51)","rgb(167, 16, 68)","rgb(175, 9, 51)",184
15326,85,2015-05-03 16:59:05.852078+00,"rgb(176, 2, 83)","rgb(175, 9, 51)","rgb(175, 9, 51)",184
15327,86,2015-05-03 16:59:06.911979+00,"rgb(116, 19, 39)","rgb(175, 9, 51)","rgb(175, 9, 51)",184
15328,87,2015-05-03 16:59:11.042814+00,"rgb(175, 3, 62)","rgb(175, 9, 51)","rgb(175, 9, 51)",184
15329,88,2015-05-03 16:59:12.067679+00,"rgb(113, 6, 45)","rgb(175, 9, 51)","rgb(175, 9, 51)",184
15330,89,2015-05-03 16:59:13.473333+00,"rgb(175, 9, 51)","rgb(196, 38, 68)","rgb(175, 9, 51)",184
15331,90,2015-05-03 16:59:14.646798+00,"rgb(175, 9, 51)","rgb(150, 9, 7)","rgb(175, 9, 51)",184
15332,91,2015-05-03 16:59:16.149456+00,"rgb(197, 33, 111)","rgb(175, 9, 51)","rgb(175, 9, 51)",184
15333,92,2015-05-03 16:59:17.33854+00,"rgb(195, 46, 42)","rgb(175, 9, 51)","rgb(175, 9, 51)",184
15334,93,2015-05-03 16:59:18.486902+00,"rgb(175, 9, 51)","rgb(112, 16, 114)","rgb(175, 9, 51)",184
15335,94,2015-05-03 16:59:19.483383+00,"rgb(175, 9, 51)","rgb(228, 109, 6)","rgb(175, 9, 51)",184
15336,95,2015-05-03 16:59:20.524706+00,"rgb(207, 35, 148)","rgb(175, 9, 51)","rgb(175, 9, 51)",184
15337,96,2015-05-03 16:59:23.461428+00,"rgb(175, 9, 51)","rgb(155, 17, 56)","rgb(155, 17, 56)",184
15338,97,2015-05-03 16:59:24.580042+00,"rgb(155, 17, 56)","rgb(144, 25, 99)","rgb(155, 17, 56)",184
15339,98,2015-05-03 16:59:25.724679+00,"rgb(46, 77, 58)","rgb(155, 17, 56)","rgb(155, 17, 56)",184
15340,99,2015-05-03 16:59:26.848443+00,"rgb(155, 17, 56)","rgb(217, 61, 117)","rgb(155, 17, 56)",184
15341,100,2015-05-03 16:59:30.77888+00,"rgb(155, 17, 56)","rgb(145, 18, 88)","rgb(155, 17, 56)",184
15342,101,2015-05-03 16:59:32.828954+00,"rgb(155, 17, 56)","rgb(154, 20, 74)","rgb(155, 17, 56)",184
15343,102,2015-05-03 16:59:34.400234+00,"rgb(155, 17, 56)","rgb(216, 1, 14)","rgb(155, 17, 56)",184
15344,103,2015-05-03 16:59:35.821565+00,"rgb(144, 79, 14)","rgb(155, 17, 56)","rgb(155, 17, 56)",184
15345,104,2015-05-03 16:59:41.632715+00,"rgb(130, 32, 16)","rgb(155, 17, 56)","rgb(155, 17, 56)",184
15346,105,2015-05-03 16:59:42.881684+00,"rgb(155, 17, 56)","rgb(135, 84, 109)","rgb(155, 17, 56)",184
15347,106,2015-05-03 16:59:43.966849+00,"rgb(214, 134, 55)","rgb(155, 17, 56)","rgb(155, 17, 56)",184
15348,107,2015-05-03 16:59:44.973964+00,"rgb(168, 78, 97)","rgb(155, 17, 56)","rgb(155, 17, 56)",184
15349,108,2015-05-03 16:59:49.35466+00,"rgb(155, 17, 56)","rgb(185, 13, 77)","rgb(155, 17, 56)",184
15350,109,2015-05-03 16:59:50.558768+00,"rgb(196, 58, 105)","rgb(155, 17, 56)","rgb(155, 17, 56)",184
15351,110,2015-05-03 16:59:51.480296+00,"rgb(119, 124, 111)","rgb(155, 17, 56)","rgb(155, 17, 56)",184
15352,111,2015-05-03 16:59:53.842581+00,"rgb(88, 27, 94)","rgb(155, 17, 56)","rgb(155, 17, 56)",184
15353,112,2015-05-03 16:59:55.837555+00,"rgb(138, 0, 61)","rgb(155, 17, 56)","rgb(155, 17, 56)",184
15354,113,2015-05-03 16:59:56.633978+00,"rgb(166, 53, 31)","rgb(155, 17, 56)","rgb(155, 17, 56)",184
15355,114,2015-05-03 16:59:57.884803+00,"rgb(155, 17, 56)","rgb(167, 51, 147)","rgb(155, 17, 56)",184
15356,115,2015-05-03 16:59:59.313342+00,"rgb(242, 78, 91)","rgb(155, 17, 56)","rgb(155, 17, 56)",184
15357,116,2015-05-03 17:00:00.557624+00,"rgb(205, 43, 135)","rgb(155, 17, 56)","rgb(155, 17, 56)",184
15358,117,2015-05-03 17:00:02.224641+00,"rgb(155, 17, 56)","rgb(156, 29, 3)","rgb(155, 17, 56)",184
15359,118,2015-05-03 17:00:03.550276+00,"rgb(190, 72, 149)","rgb(155, 17, 56)","rgb(155, 17, 56)",184
15360,119,2015-05-03 17:00:05.051537+00,"rgb(155, 17, 56)","rgb(224, 20, 98)","rgb(155, 17, 56)",184
15361,120,2015-05-03 17:00:06.097919+00,"rgb(155, 17, 56)","rgb(118, 25, 138)","rgb(155, 17, 56)",184
15362,1,2015-05-03 17:01:38.855143+00,"rgb(111, 239, 111)","rgb(168, 225, 113)","rgb(168, 225, 113)",185
15363,2,2015-05-03 17:01:40.725003+00,"rgb(175, 218, 177)","rgb(168, 225, 113)","rgb(175, 218, 177)",185
15364,3,2015-05-03 17:01:45.642534+00,"rgb(129, 221, 178)","rgb(175, 218, 177)","rgb(175, 218, 177)",185
15365,4,2015-05-03 17:01:47.094183+00,"rgb(143, 117, 224)","rgb(175, 218, 177)","rgb(143, 117, 224)",185
15366,5,2015-05-03 17:01:48.328024+00,"rgb(123, 207, 171)","rgb(143, 117, 224)","rgb(143, 117, 224)",185
15367,6,2015-05-03 17:01:49.810594+00,"rgb(143, 117, 224)","rgb(110, 147, 227)","rgb(110, 147, 227)",185
15368,7,2015-05-03 17:01:51.051845+00,"rgb(110, 147, 227)","rgb(118, 47, 212)","rgb(110, 147, 227)",185
15369,8,2015-05-03 17:01:52.186881+00,"rgb(137, 175, 145)","rgb(110, 147, 227)","rgb(110, 147, 227)",185
15370,9,2015-05-03 17:01:53.429286+00,"rgb(0, 80, 217)","rgb(110, 147, 227)","rgb(110, 147, 227)",185
15371,10,2015-05-03 17:01:54.495077+00,"rgb(110, 147, 227)","rgb(9, 194, 181)","rgb(110, 147, 227)",185
15372,11,2015-05-03 17:01:56.81654+00,"rgb(138, 206, 242)","rgb(110, 147, 227)","rgb(138, 206, 242)",185
15373,12,2015-05-03 17:01:58.613707+00,"rgb(124, 180, 236)","rgb(138, 206, 242)","rgb(138, 206, 242)",185
15374,13,2015-05-03 17:01:59.674573+00,"rgb(138, 206, 242)","rgb(117, 217, 154)","rgb(138, 206, 242)",185
15375,14,2015-05-03 17:02:01.257966+00,"rgb(138, 206, 242)","rgb(186, 239, 162)","rgb(138, 206, 242)",185
15376,15,2015-05-03 17:02:02.512606+00,"rgb(138, 206, 242)","rgb(203, 169, 204)","rgb(138, 206, 242)",185
15377,16,2015-05-03 17:02:04.122397+00,"rgb(91, 208, 236)","rgb(138, 206, 242)","rgb(138, 206, 242)",185
15378,17,2015-05-03 17:02:05.304428+00,"rgb(138, 206, 242)","rgb(197, 171, 190)","rgb(138, 206, 242)",185
15379,18,2015-05-03 17:02:06.408469+00,"rgb(152, 194, 201)","rgb(138, 206, 242)","rgb(138, 206, 242)",185
15380,19,2015-05-03 17:02:07.390932+00,"rgb(138, 206, 242)","rgb(172, 151, 180)","rgb(138, 206, 242)",185
15381,20,2015-05-03 17:02:08.550348+00,"rgb(138, 206, 242)","rgb(137, 238, 215)","rgb(138, 206, 242)",185
15382,21,2015-05-03 17:02:09.840784+00,"rgb(138, 206, 242)","rgb(103, 215, 246)","rgb(138, 206, 242)",185
15383,22,2015-05-03 17:02:11.413544+00,"rgb(138, 206, 242)","rgb(203, 138, 243)","rgb(138, 206, 242)",185
15384,23,2015-05-03 17:02:12.474832+00,"rgb(92, 251, 246)","rgb(138, 206, 242)","rgb(138, 206, 242)",185
15385,24,2015-05-03 17:02:15.266735+00,"rgb(109, 248, 249)","rgb(138, 206, 242)","rgb(138, 206, 242)",185
15386,25,2015-05-03 17:02:16.578268+00,"rgb(60, 168, 251)","rgb(138, 206, 242)","rgb(138, 206, 242)",185
15387,26,2015-05-03 17:02:17.476542+00,"rgb(138, 206, 242)","rgb(93, 190, 133)","rgb(138, 206, 242)",185
15388,27,2015-05-03 17:02:18.550697+00,"rgb(108, 176, 207)","rgb(138, 206, 242)","rgb(138, 206, 242)",185
15389,28,2015-05-03 17:02:19.857458+00,"rgb(83, 177, 245)","rgb(138, 206, 242)","rgb(138, 206, 242)",185
15390,29,2015-05-03 17:02:21.096474+00,"rgb(141, 189, 250)","rgb(138, 206, 242)","rgb(138, 206, 242)",185
15391,30,2015-05-03 17:02:22.235326+00,"rgb(142, 178, 112)","rgb(138, 206, 242)","rgb(138, 206, 242)",185
15392,31,2015-05-03 17:02:23.38642+00,"rgb(145, 152, 166)","rgb(138, 206, 242)","rgb(138, 206, 242)",185
15393,32,2015-05-03 17:02:24.496317+00,"rgb(140, 181, 190)","rgb(138, 206, 242)","rgb(138, 206, 242)",185
15394,33,2015-05-03 17:02:25.462686+00,"rgb(109, 157, 243)","rgb(138, 206, 242)","rgb(138, 206, 242)",185
15395,34,2015-05-03 17:02:27.274708+00,"rgb(153, 176, 227)","rgb(138, 206, 242)","rgb(138, 206, 242)",185
15396,35,2015-05-03 17:02:29.090871+00,"rgb(138, 206, 242)","rgb(137, 203, 255)","rgb(138, 206, 242)",185
15397,36,2015-05-03 17:02:30.598882+00,"rgb(138, 206, 242)","rgb(53, 208, 207)","rgb(138, 206, 242)",185
15398,37,2015-05-03 17:02:31.665368+00,"rgb(138, 206, 242)","rgb(71, 242, 242)","rgb(138, 206, 242)",185
15399,38,2015-05-03 17:02:32.768616+00,"rgb(138, 206, 242)","rgb(50, 220, 250)","rgb(138, 206, 242)",185
15400,39,2015-05-03 17:02:33.848649+00,"rgb(215, 226, 174)","rgb(138, 206, 242)","rgb(138, 206, 242)",185
15401,40,2015-05-03 17:02:34.923163+00,"rgb(152, 241, 238)","rgb(138, 206, 242)","rgb(138, 206, 242)",185
15402,41,2015-05-03 17:02:35.998013+00,"rgb(138, 206, 242)","rgb(208, 232, 224)","rgb(138, 206, 242)",185
15403,42,2015-05-03 17:02:37.199595+00,"rgb(138, 206, 242)","rgb(101, 111, 162)","rgb(138, 206, 242)",185
15404,43,2015-05-03 17:02:38.46952+00,"rgb(138, 206, 242)","rgb(114, 199, 243)","rgb(138, 206, 242)",185
15405,44,2015-05-03 17:02:39.736469+00,"rgb(138, 206, 242)","rgb(148, 162, 180)","rgb(138, 206, 242)",185
15406,45,2015-05-03 17:02:40.91779+00,"rgb(138, 206, 242)","rgb(144, 168, 232)","rgb(138, 206, 242)",185
15407,46,2015-05-03 17:02:42.321017+00,"rgb(110, 204, 239)","rgb(138, 206, 242)","rgb(138, 206, 242)",185
15408,47,2015-05-03 17:02:43.29745+00,"rgb(138, 206, 242)","rgb(115, 83, 153)","rgb(138, 206, 242)",185
15409,48,2015-05-03 17:02:44.285758+00,"rgb(104, 203, 199)","rgb(138, 206, 242)","rgb(138, 206, 242)",185
15410,49,2015-05-03 17:02:45.323184+00,"rgb(138, 206, 242)","rgb(46, 169, 188)","rgb(138, 206, 242)",185
15411,50,2015-05-03 17:02:46.668529+00,"rgb(138, 206, 242)","rgb(173, 217, 237)","rgb(173, 217, 237)",185
15412,51,2015-05-03 17:02:47.971297+00,"rgb(228, 206, 66)","rgb(173, 217, 237)","rgb(173, 217, 237)",185
15413,52,2015-05-03 17:02:49.03623+00,"rgb(173, 217, 237)","rgb(192, 140, 252)","rgb(173, 217, 237)",185
15414,53,2015-05-03 17:02:50.131549+00,"rgb(173, 217, 237)","rgb(162, 223, 184)","rgb(173, 217, 237)",185
15415,54,2015-05-03 17:02:51.04871+00,"rgb(173, 217, 237)","rgb(51, 220, 227)","rgb(173, 217, 237)",185
15416,55,2015-05-03 17:02:51.960781+00,"rgb(173, 217, 237)","rgb(161, 169, 216)","rgb(173, 217, 237)",185
15417,56,2015-05-03 17:02:52.873067+00,"rgb(173, 217, 237)","rgb(182, 137, 182)","rgb(173, 217, 237)",185
15418,57,2015-05-03 17:02:53.96281+00,"rgb(168, 167, 229)","rgb(173, 217, 237)","rgb(173, 217, 237)",185
15419,58,2015-05-03 17:02:55.923076+00,"rgb(173, 217, 237)","rgb(161, 221, 248)","rgb(161, 221, 248)",185
15420,59,2015-05-03 17:02:57.029736+00,"rgb(161, 221, 248)","rgb(189, 129, 241)","rgb(161, 221, 248)",185
15421,60,2015-05-03 17:02:58.611465+00,"rgb(134, 223, 242)","rgb(161, 221, 248)","rgb(161, 221, 248)",185
15422,61,2015-05-03 17:02:59.809403+00,"rgb(197, 213, 227)","rgb(161, 221, 248)","rgb(161, 221, 248)",185
15423,62,2015-05-03 17:03:00.92351+00,"rgb(166, 253, 243)","rgb(161, 221, 248)","rgb(161, 221, 248)",185
15424,63,2015-05-03 17:03:02.442755+00,"rgb(160, 241, 251)","rgb(161, 221, 248)","rgb(161, 221, 248)",185
15425,64,2015-05-03 17:03:03.520358+00,"rgb(161, 221, 248)","rgb(128, 158, 218)","rgb(161, 221, 248)",185
15426,65,2015-05-03 17:03:04.611057+00,"rgb(161, 221, 248)","rgb(109, 167, 182)","rgb(161, 221, 248)",185
